ccusto_duplicata,id_fornecedor,documento,parcela,valor_orig,valor_a_pagar,data_emissao,data_movimento,data_pgto,observacao,doc_origem
,127.0,PC0005978_01,1.0,-25766.54,-25766.54,2018-01-28,2018-01-28,2018-02-12 00:00:00,,NF_ENTRADA
,127.0,PC0006095_01,1.0,-25299.29,-25299.29,2018-02-28,2018-02-28,2018-03-15 00:00:00,,NF_ENTRADA
,127.0,PC0006179_01,1.0,-29562.0,-29562.0,2018-03-28,2018-03-28,2018-04-12 00:00:00,,NF_ENTRADA
,127.0,PC0006277_01,1.0,-24307.96,-24307.96,2018-04-28,2018-04-28,2018-05-13 00:00:00,,NF_ENTRADA
,127.0,PC0006380_01,1.0,-22612.63,-22612.63,2018-05-28,2018-05-28,2018-06-12 00:00:00,,NF_ENTRADA
,127.0,PC0006480_01,1.0,-32239.63,-32239.63,2018-06-28,2018-06-28,2018-07-13 00:00:00,,NF_ENTRADA
,127.0,PC0006580_01,1.0,-35560.95,-35560.95,2018-07-28,2018-07-28,2018-08-12 00:00:00,,NF_ENTRADA
,127.0,PC0006673_01,1.0,-17297.55,-17297.55,2018-08-28,2018-08-28,2018-09-12 00:00:00,,NF_ENTRADA
,127.0,PC0004857_01,1.0,-329.5779,-329.5779,2017-02-16,2017-02-17,2017-03-04 00:00:00,,NF_ENTRADA
,127.0,PC0004822_01,1.0,-3790.1458,-3790.1458,2017-02-05,2017-02-06,2017-02-21 00:00:00,,NF_ENTRADA
,127.0,PC0004918_01,1.0,-302.5768,-302.5768,2017-03-06,2017-03-07,2017-03-22 00:00:00,,NF_ENTRADA
,127.0,PC0004989_01,1.0,-706.0126,-706.0126,2017-03-29,2017-03-29,2017-04-13 00:00:00,,NF_ENTRADA
,127.0,PC0005057_01,1.0,-2430.9203,-2430.9203,2017-04-18,2017-04-19,2017-05-04 00:00:00,,NF_ENTRADA
,127.0,PC0005085_01,1.0,-1910.0088,-1910.0088,2017-04-29,2017-04-29,2017-05-14 00:00:00,,NF_ENTRADA
,127.0,PC0005103_01,1.0,-2728.7799,-2728.7799,2017-05-02,2017-05-03,2017-05-18 00:00:00,,NF_ENTRADA
,127.0,PC0005134_01,1.0,-861.72,-861.72,2017-05-13,2017-05-13,2017-05-28 00:00:00,,NF_ENTRADA
,127.0,PC0005233_01,1.0,-136.1983,-136.1983,2017-06-13,2017-06-13,2017-06-28 00:00:00,,NF_ENTRADA
,127.0,PC0005244_01,1.0,-2587.7672,-2587.7672,2017-06-17,2017-06-18,2017-07-03 00:00:00,,NF_ENTRADA
,127.0,PC0005362_01,1.0,-4135.6454,-4135.6454,2017-07-24,2017-07-24,2017-08-08 00:00:00,,NF_ENTRADA
,127.0,PC0005363_01,1.0,-2534.7504,-2534.7504,2017-07-24,2017-07-24,2017-08-08 00:00:00,,NF_ENTRADA
,127.0,PC0005418_01,1.0,-1245.4086,-1245.4086,2017-08-09,2017-08-10,2017-08-25 00:00:00,,NF_ENTRADA
,127.0,PC0005469_01,1.0,-3049.1038,-3049.1038,2017-08-24,2017-08-24,2017-09-08 00:00:00,,NF_ENTRADA
,127.0,PC0005542_01,1.0,-464.3082,-464.3082,2017-09-15,2017-09-15,2017-09-30 00:00:00,,NF_ENTRADA
,127.0,PC0005502_01,1.0,-590.9377,-590.9377,2017-09-02,2017-09-02,2017-09-17 00:00:00,,NF_ENTRADA
,127.0,PC0005614_01,1.0,-225.6089,-225.6089,2017-10-06,2017-10-07,2017-10-22 00:00:00,,NF_ENTRADA
,127.0,PC0005620_01,1.0,-1184.4465,-1184.4465,2017-10-08,2017-10-08,2017-10-23 00:00:00,,NF_ENTRADA
,127.0,PC0005710_01,1.0,-1792.9598,-1792.9598,2017-11-04,2017-11-04,2017-11-19 00:00:00,,NF_ENTRADA
,127.0,PC0005711_01,1.0,-3810.0396,-3810.0396,2017-11-04,2017-11-05,2017-11-20 00:00:00,,NF_ENTRADA
,127.0,PC0005863_01,1.0,-2452.9938,-2452.9938,2017-12-22,2017-12-23,2018-01-07 00:00:00,,NF_ENTRADA
,127.0,PC0005878_01,1.0,-4176.7191,-4176.7191,2017-12-26,2017-12-27,2018-01-11 00:00:00,,NF_ENTRADA
,127.0,PC0005910_01,1.0,-4255.4766,-4255.4766,2018-01-06,2018-01-06,2018-01-21 00:00:00,,NF_ENTRADA
,127.0,PC0005941_01,1.0,-2291.4105,-2291.4105,2018-01-17,2018-01-17,2018-02-01 00:00:00,,NF_ENTRADA
,127.0,PC0006018_01,1.0,-747.1326,-747.1326,2018-02-08,2018-02-09,2018-02-24 00:00:00,,NF_ENTRADA
,127.0,PC0006004_01,1.0,-6724.1935,-6724.1935,2018-02-03,2018-02-03,2018-02-18 00:00:00,,NF_ENTRADA
,127.0,PC0006124_01,1.0,-746.6521,-746.6521,2018-03-09,2018-03-09,2018-03-24 00:00:00,,NF_ENTRADA
,127.0,PC0006110_01,1.0,-1218.2218,-1218.2218,2018-03-04,2018-03-05,2018-03-20 00:00:00,,NF_ENTRADA
,127.0,PC0006234_01,1.0,-1205.0751,-1205.0751,2018-04-13,2018-04-14,2018-04-29 00:00:00,,NF_ENTRADA
,127.0,PC0006230_01,1.0,-320.3364,-320.3364,2018-04-11,2018-04-11,2018-04-26 00:00:00,,NF_ENTRADA
,127.0,PC0006381_01,1.0,-3309.3341,-3309.3341,2018-05-29,2018-05-29,2018-06-13 00:00:00,,NF_ENTRADA
,127.0,PC0006317_01,1.0,-1351.6998,-1351.6998,2018-05-08,2018-05-08,2018-05-23 00:00:00,,NF_ENTRADA
,127.0,PC0006424_01,1.0,-1633.5851,-1633.5851,2018-06-09,2018-06-09,2018-06-24 00:00:00,,NF_ENTRADA
,127.0,PC0006429_01,1.0,-5173.0194,-5173.0194,2018-06-10,2018-06-11,2018-06-26 00:00:00,,NF_ENTRADA
,127.0,PC0006575_01,1.0,-1767.0571,-1767.0571,2018-07-26,2018-07-27,2018-08-11 00:00:00,,NF_ENTRADA
,127.0,PC0006505_01,1.0,-4326.2433,-4326.2433,2018-07-03,2018-07-04,2018-07-19 00:00:00,,NF_ENTRADA
,127.0,PC0006638_01,1.0,-2645.734,-2645.734,2018-08-14,2018-08-14,2018-08-29 00:00:00,,NF_ENTRADA
,127.0,PC0006667_01,1.0,-2866.2118,-2866.2118,2018-08-25,2018-08-26,2018-09-10 00:00:00,,NF_ENTRADA
,128.0,PC0004812_01,1.0,-235.4128,-235.4128,2017-02-02,2017-02-02,2017-02-17 00:00:00,,NF_ENTRADA
,128.0,PC0004813_01,1.0,-941.6511,-941.6511,2017-02-02,2017-02-03,2017-02-18 00:00:00,,NF_ENTRADA
,128.0,PC0004958_01,1.0,-1361.5957,-1361.5957,2017-03-19,2017-03-20,2017-04-04 00:00:00,,NF_ENTRADA
,128.0,PC0004920_01,1.0,-3177.0567,-3177.0567,2017-03-07,2017-03-07,2017-03-22 00:00:00,,NF_ENTRADA
,128.0,PC0005071_01,1.0,-353.4757,-353.4757,2017-04-23,2017-04-24,2017-05-09 00:00:00,,NF_ENTRADA
,128.0,PC0005072_01,1.0,-1506.9225,-1506.9225,2017-04-23,2017-04-24,2017-05-09 00:00:00,,NF_ENTRADA
,128.0,PC0005168_01,1.0,-1131.0075,-1131.0075,2017-05-23,2017-05-24,2017-06-08 00:00:00,,NF_ENTRADA
,128.0,PC0005104_01,1.0,-664.2425,-664.2425,2017-05-02,2017-05-02,2017-05-17 00:00:00,,NF_ENTRADA
,128.0,PC0005256_01,1.0,-394.975,-394.975,2017-06-21,2017-06-22,2017-07-07 00:00:00,,NF_ENTRADA
,128.0,PC0005230_01,1.0,-967.0077,-967.0077,2017-06-12,2017-06-13,2017-06-28 00:00:00,,NF_ENTRADA
,128.0,PC0005304_01,1.0,-2015.9419,-2015.9419,2017-07-05,2017-07-06,2017-07-21 00:00:00,,NF_ENTRADA
,128.0,PC0005354_01,1.0,-948.6785,-948.6785,2017-07-22,2017-07-22,2017-08-06 00:00:00,,NF_ENTRADA
,128.0,PC0005479_01,1.0,-1049.088,-1049.088,2017-08-27,2017-08-27,2017-09-11 00:00:00,,NF_ENTRADA
,128.0,PC0005407_01,1.0,-4472.4279,-4472.4279,2017-08-05,2017-08-05,2017-08-20 00:00:00,,NF_ENTRADA
,128.0,PC0005519_01,1.0,-1292.6762,-1292.6762,2017-09-07,2017-09-07,2017-09-22 00:00:00,,NF_ENTRADA
,128.0,PC0005557_01,1.0,-1345.4385,-1345.4385,2017-09-20,2017-09-20,2017-10-05 00:00:00,,NF_ENTRADA
,128.0,PC0005640_01,1.0,-5076.1995,-5076.1995,2017-10-14,2017-10-14,2017-10-29 00:00:00,,NF_ENTRADA
,128.0,PC0005608_01,1.0,-1269.0499,-1269.0499,2017-10-04,2017-10-04,2017-10-19 00:00:00,,NF_ENTRADA
,128.0,PC0005739_01,1.0,-1840.9855,-1840.9855,2017-11-14,2017-11-15,2017-11-30 00:00:00,,NF_ENTRADA
,128.0,PC0005721_01,1.0,-2161.1569,-2161.1569,2017-11-09,2017-11-09,2017-11-24 00:00:00,,NF_ENTRADA
,128.0,PC0005817_01,1.0,-1133.6809,-1133.6809,2017-12-06,2017-12-06,2017-12-21 00:00:00,,NF_ENTRADA
,128.0,PC0005882_01,1.0,-4833.0607,-4833.0607,2017-12-29,2017-12-29,2018-01-13 00:00:00,,NF_ENTRADA
,128.0,PC0005977_01,1.0,-1021.3144,-1021.3144,2018-01-27,2018-01-28,2018-02-12 00:00:00,,NF_ENTRADA
,128.0,PC0005927_01,1.0,-288.063,-288.063,2018-01-12,2018-01-13,2018-01-28 00:00:00,,NF_ENTRADA
,128.0,PC0006070_01,1.0,-522.9928,-522.9928,2018-02-24,2018-02-25,2018-03-12 00:00:00,,NF_ENTRADA
,128.0,PC0006071_01,1.0,-4706.9355,-4706.9355,2018-02-25,2018-02-26,2018-03-13 00:00:00,,NF_ENTRADA
,128.0,PC0006103_01,1.0,-2161.3613,-2161.3613,2018-03-02,2018-03-03,2018-03-18 00:00:00,,NF_ENTRADA
,128.0,PC0006140_01,1.0,-4388.2184,-4388.2184,2018-03-13,2018-03-13,2018-03-28 00:00:00,,NF_ENTRADA
,128.0,PC0006278_01,1.0,-3905.0536,-3905.0536,2018-04-28,2018-04-29,2018-05-14 00:00:00,,NF_ENTRADA
,128.0,PC0006209_01,1.0,-2196.5926,-2196.5926,2018-04-04,2018-04-04,2018-04-19 00:00:00,,NF_ENTRADA
,128.0,PC0006344_01,1.0,-878.9378,-878.9378,2018-05-16,2018-05-16,2018-05-31 00:00:00,,NF_ENTRADA
,128.0,PC0006324_01,1.0,-1118.6481,-1118.6481,2018-05-10,2018-05-10,2018-05-25 00:00:00,,NF_ENTRADA
,128.0,PC0006430_01,1.0,-245.0378,-245.0378,2018-06-10,2018-06-10,2018-06-25 00:00:00,,NF_ENTRADA
,128.0,PC0006468_01,1.0,-5880.9063,-5880.9063,2018-06-23,2018-06-23,2018-07-08 00:00:00,,NF_ENTRADA
,128.0,PC0006573_01,1.0,-822.5956,-822.5956,2018-07-25,2018-07-25,2018-08-09 00:00:00,,NF_ENTRADA
,128.0,PC0006557_01,1.0,-700.7295,-700.7295,2018-07-20,2018-07-20,2018-08-04 00:00:00,,NF_ENTRADA
,128.0,PC0006662_01,1.0,-592.5342,-592.5342,2018-08-22,2018-08-23,2018-09-07 00:00:00,,NF_ENTRADA
,128.0,PC0006648_01,1.0,-785.4523,-785.4523,2018-08-18,2018-08-18,2018-09-02 00:00:00,,NF_ENTRADA
,129.0,PC0004827_01,1.0,-662.275,-662.275,2017-02-06,2017-02-06,2017-02-21 00:00:00,,NF_ENTRADA
,129.0,PC0004874_01,1.0,-2541.2571,-2541.2571,2017-02-23,2017-02-23,2017-03-10 00:00:00,,NF_ENTRADA
,129.0,PC0004970_01,1.0,-1729.9074,-1729.9074,2017-03-23,2017-03-24,2017-04-08 00:00:00,,NF_ENTRADA
,129.0,PC0004937_01,1.0,-1473.6248,-1473.6248,2017-03-13,2017-03-13,2017-03-28 00:00:00,,NF_ENTRADA
,129.0,PC0005053_01,1.0,-3196.5362,-3196.5362,2017-04-17,2017-04-18,2017-05-03 00:00:00,,NF_ENTRADA
,129.0,PC0005018_01,1.0,-1305.6275,-1305.6275,2017-04-06,2017-04-06,2017-04-21 00:00:00,,NF_ENTRADA
,129.0,PC0005160_01,1.0,-1411.9641,-1411.9641,2017-05-21,2017-05-22,2017-06-06 00:00:00,,NF_ENTRADA
,129.0,PC0005155_01,1.0,-4018.667,-4018.667,2017-05-19,2017-05-20,2017-06-04 00:00:00,,NF_ENTRADA
,129.0,PC0005245_01,1.0,-49.44,-49.44,2017-06-17,2017-06-17,2017-07-02 00:00:00,,NF_ENTRADA
,129.0,PC0005198_01,1.0,-1186.5594,-1186.5594,2017-06-02,2017-06-02,2017-06-17 00:00:00,,NF_ENTRADA
,129.0,PC0005293_01,1.0,-3349.5393,-3349.5393,2017-07-02,2017-07-02,2017-07-17 00:00:00,,NF_ENTRADA
,129.0,PC0005355_01,1.0,-686.0502,-686.0502,2017-07-22,2017-07-23,2017-08-07 00:00:00,,NF_ENTRADA
,129.0,PC0005475_01,1.0,-1954.2025,-1954.2025,2017-08-25,2017-08-26,2017-09-10 00:00:00,,NF_ENTRADA
,129.0,PC0005457_01,1.0,-3056.5732,-3056.5732,2017-08-20,2017-08-20,2017-09-04 00:00:00,,NF_ENTRADA
,129.0,PC0005548_01,1.0,-2183.4093,-2183.4093,2017-09-17,2017-09-17,2017-10-02 00:00:00,,NF_ENTRADA
,129.0,PC0005543_01,1.0,-689.4977,-689.4977,2017-09-15,2017-09-15,2017-09-30 00:00:00,,NF_ENTRADA
,129.0,PC0005647_01,1.0,-870.1452,-870.1452,2017-10-15,2017-10-15,2017-10-30 00:00:00,,NF_ENTRADA
,129.0,PC0005654_01,1.0,-1689.1054,-1689.1054,2017-10-17,2017-10-18,2017-11-02 00:00:00,,NF_ENTRADA
,129.0,PC0005759_01,1.0,-1489.0972,-1489.0972,2017-11-19,2017-11-19,2017-12-04 00:00:00,,NF_ENTRADA
,129.0,PC0005751_01,1.0,-2142.8471,-2142.8471,2017-11-17,2017-11-17,2017-12-02 00:00:00,,NF_ENTRADA
,129.0,PC0005854_01,1.0,-360.9879,-360.9879,2017-12-19,2017-12-19,2018-01-03 00:00:00,,NF_ENTRADA
,129.0,PC0005812_01,1.0,-1443.9515,-1443.9515,2017-12-04,2017-12-05,2017-12-20 00:00:00,,NF_ENTRADA
,129.0,PC0005952_01,1.0,-956.5493,-956.5493,2018-01-19,2018-01-19,2018-02-03 00:00:00,,NF_ENTRADA
,129.0,PC0005903_01,1.0,-3202.3607,-3202.3607,2018-01-04,2018-01-04,2018-01-19 00:00:00,,NF_ENTRADA
,129.0,PC0006072_01,1.0,-162.7255,-162.7255,2018-02-25,2018-02-26,2018-03-13 00:00:00,,NF_ENTRADA
,129.0,PC0006063_01,1.0,-1871.3431,-1871.3431,2018-02-23,2018-02-23,2018-03-10 00:00:00,,NF_ENTRADA
,129.0,PC0006151_01,1.0,-1378.9485,-1378.9485,2018-03-18,2018-03-19,2018-04-03 00:00:00,,NF_ENTRADA
,129.0,PC0006180_01,1.0,-998.5489,-998.5489,2018-03-28,2018-03-29,2018-04-13 00:00:00,,NF_ENTRADA
,129.0,PC0006252_01,1.0,-3183.9153,-3183.9153,2018-04-18,2018-04-18,2018-05-03 00:00:00,,NF_ENTRADA
,129.0,PC0006232_01,1.0,-3737.6397,-3737.6397,2018-04-12,2018-04-12,2018-04-27 00:00:00,,NF_ENTRADA
,129.0,PC0006362_01,1.0,-2157.243,-2157.243,2018-05-22,2018-05-22,2018-06-06 00:00:00,,NF_ENTRADA
,129.0,PC0006379_01,1.0,-2072.6453,-2072.6453,2018-05-27,2018-05-28,2018-06-12 00:00:00,,NF_ENTRADA
,129.0,PC0006478_01,1.0,-3755.6121,-3755.6121,2018-06-27,2018-06-28,2018-07-13 00:00:00,,NF_ENTRADA
,129.0,PC0006434_01,1.0,-1185.9828,-1185.9828,2018-06-12,2018-06-13,2018-06-28 00:00:00,,NF_ENTRADA
,129.0,PC0006530_01,1.0,-1244.1758,-1244.1758,2018-07-11,2018-07-11,2018-07-26 00:00:00,,NF_ENTRADA
,129.0,PC0006514_01,1.0,-1520.6593,-1520.6593,2018-07-05,2018-07-05,2018-07-20 00:00:00,,NF_ENTRADA
,129.0,PC0006613_01,1.0,-1406.838,-1406.838,2018-08-06,2018-08-06,2018-08-21 00:00:00,,NF_ENTRADA
,129.0,PC0006641_01,1.0,-4220.5141,-4220.5141,2018-08-15,2018-08-16,2018-08-31 00:00:00,,NF_ENTRADA
,130.0,PC0004905_01,1.0,-1559.6097,-1559.6097,2017-03-01,2017-03-01,2017-03-16 00:00:00,,NF_ENTRADA
,130.0,PC0004860_01,1.0,-1383.0501,-1383.0501,2017-02-18,2017-02-18,2017-03-05 00:00:00,,NF_ENTRADA
,130.0,PC0004945_01,1.0,-80.6872,-80.6872,2017-03-15,2017-03-16,2017-03-31 00:00:00,,NF_ENTRADA
,130.0,PC0004977_01,1.0,-927.9023,-927.9023,2017-03-25,2017-03-26,2017-04-10 00:00:00,,NF_ENTRADA
,130.0,PC0005062_01,1.0,-55.8119,-55.8119,2017-04-20,2017-04-20,2017-05-05 00:00:00,,NF_ENTRADA
,130.0,PC0005067_01,1.0,-1804.5863,-1804.5863,2017-04-21,2017-04-22,2017-05-07 00:00:00,,NF_ENTRADA
,130.0,PC0005126_01,1.0,-287.24,-287.24,2017-05-09,2017-05-10,2017-05-25 00:00:00,,NF_ENTRADA
,130.0,PC0005177_01,1.0,-2106.4266,-2106.4266,2017-05-26,2017-05-26,2017-06-10 00:00:00,,NF_ENTRADA
,130.0,PC0005251_01,1.0,-1988.4948,-1988.4948,2017-06-19,2017-06-19,2017-07-04 00:00:00,,NF_ENTRADA
,130.0,PC0005271_01,1.0,-735.4707,-735.4707,2017-06-26,2017-06-27,2017-07-12 00:00:00,,NF_ENTRADA
,130.0,PC0005337_01,1.0,-466.9277,-466.9277,2017-07-16,2017-07-16,2017-07-31 00:00:00,,NF_ENTRADA
,130.0,PC0005361_01,1.0,-4721.158,-4721.158,2017-07-23,2017-07-23,2017-08-07 00:00:00,,NF_ENTRADA
,130.0,PC0005462_01,1.0,-331.291,-331.291,2017-08-22,2017-08-22,2017-09-06 00:00:00,,NF_ENTRADA
,130.0,PC0005482_01,1.0,-895.7126,-895.7126,2017-08-28,2017-08-28,2017-09-12 00:00:00,,NF_ENTRADA
,130.0,PC0005580_01,1.0,-685.9098,-685.9098,2017-09-27,2017-09-27,2017-10-12 00:00:00,,NF_ENTRADA
,130.0,PC0005549_01,1.0,-4590.3197,-4590.3197,2017-09-17,2017-09-17,2017-10-02 00:00:00,,NF_ENTRADA
,130.0,PC0005657_01,1.0,-2291.34,-2291.34,2017-10-18,2017-10-18,2017-11-02 00:00:00,,NF_ENTRADA
,130.0,PC0005673_01,1.0,-1233.7985,-1233.7985,2017-10-24,2017-10-24,2017-11-08 00:00:00,,NF_ENTRADA
,130.0,PC0005760_01,1.0,-64.0343,-64.0343,2017-11-19,2017-11-19,2017-12-04 00:00:00,,NF_ENTRADA
,130.0,PC0005784_01,1.0,-6339.3937,-6339.3937,2017-11-29,2017-11-29,2017-12-14 00:00:00,,NF_ENTRADA
,130.0,PC0005826_01,1.0,-4349.0917,-4349.0917,2017-12-08,2017-12-08,2017-12-23 00:00:00,,NF_ENTRADA
,130.0,PC0005830_01,1.0,-954.6787,-954.6787,2017-12-09,2017-12-09,2017-12-24 00:00:00,,NF_ENTRADA
,130.0,PC0005971_01,1.0,-916.5642,-916.5642,2018-01-25,2018-01-26,2018-02-10 00:00:00,,NF_ENTRADA
,130.0,PC0005928_01,1.0,-2356.8793,-2356.8793,2018-01-12,2018-01-12,2018-01-27 00:00:00,,NF_ENTRADA
,130.0,PC0006096_01,1.0,-1434.4946,-1434.4946,2018-02-28,2018-03-01,2018-03-16 00:00:00,,NF_ENTRADA
,130.0,PC0006015_01,1.0,-1554.0358,-1554.0358,2018-02-07,2018-02-07,2018-02-22 00:00:00,,NF_ENTRADA
,130.0,PC0006174_01,1.0,-2017.2706,-2017.2706,2018-03-26,2018-03-26,2018-04-10 00:00:00,,NF_ENTRADA
,130.0,PC0006131_01,1.0,-2567.4352,-2567.4352,2018-03-11,2018-03-11,2018-03-26 00:00:00,,NF_ENTRADA
,130.0,PC0006279_01,1.0,-2402.5232,-2402.5232,2018-04-28,2018-04-29,2018-05-14 00:00:00,,NF_ENTRADA
,130.0,PC0006210_01,1.0,-2936.4172,-2936.4172,2018-04-04,2018-04-04,2018-04-19 00:00:00,,NF_ENTRADA
,130.0,PC0006378_01,1.0,-1864.4136,-1864.4136,2018-05-26,2018-05-26,2018-06-10 00:00:00,,NF_ENTRADA
,130.0,PC0006318_01,1.0,-2796.6204,-2796.6204,2018-05-08,2018-05-09,2018-05-24 00:00:00,,NF_ENTRADA
,130.0,PC0006414_01,1.0,-2906.4201,-2906.4201,2018-06-06,2018-06-06,2018-06-21 00:00:00,,NF_ENTRADA
,130.0,PC0006425_01,1.0,-1858.203,-1858.203,2018-06-09,2018-06-10,2018-06-25 00:00:00,,NF_ENTRADA
,130.0,PC0006501_01,1.0,-1294.8263,-1294.8263,2018-07-02,2018-07-02,2018-07-17 00:00:00,,NF_ENTRADA
,130.0,PC0006515_01,1.0,-2513.4864,-2513.4864,2018-07-05,2018-07-05,2018-07-20 00:00:00,,NF_ENTRADA
,130.0,PC0006601_01,1.0,-4754.0532,-4754.0532,2018-08-03,2018-08-03,2018-08-18 00:00:00,,NF_ENTRADA
,130.0,PC0006615_01,1.0,-2135.879,-2135.879,2018-08-07,2018-08-08,2018-08-23 00:00:00,,NF_ENTRADA
,131.0,PC0004889_01,1.0,-1170.0,-1170.0,2017-02-27,2017-02-28,2017-03-15 00:00:00,,NF_ENTRADA
,131.0,PC0004834_01,1.0,-1830.0,-1830.0,2017-02-08,2017-02-08,2017-02-23 00:00:00,,NF_ENTRADA
,131.0,PC0004972_01,1.0,-360.0,-360.0,2017-03-24,2017-03-25,2017-04-09 00:00:00,,NF_ENTRADA
,131.0,PC0004978_01,1.0,-2640.0,-2640.0,2017-03-25,2017-03-25,2017-04-09 00:00:00,,NF_ENTRADA
,131.0,PC0005007_01,1.0,-990.0,-990.0,2017-04-02,2017-04-03,2017-04-18 00:00:00,,NF_ENTRADA
,131.0,PC0005020_01,1.0,-2010.0,-2010.0,2017-04-07,2017-04-07,2017-04-22 00:00:00,,NF_ENTRADA
,131.0,PC0005154_01,1.0,-2490.0,-2490.0,2017-05-18,2017-05-19,2017-06-03 00:00:00,,NF_ENTRADA
,131.0,PC0005178_01,1.0,-510.0,-510.0,2017-05-27,2017-05-27,2017-06-11 00:00:00,,NF_ENTRADA
,131.0,PC0005209_01,1.0,-2520.0,-2520.0,2017-06-05,2017-06-06,2017-06-21 00:00:00,,NF_ENTRADA
,131.0,PC0005241_01,1.0,-480.0,-480.0,2017-06-16,2017-06-16,2017-07-01 00:00:00,,NF_ENTRADA
,131.0,PC0005373_01,1.0,-1110.0,-1110.0,2017-07-27,2017-07-28,2017-08-12 00:00:00,,NF_ENTRADA
,131.0,PC0005321_01,1.0,-1890.0,-1890.0,2017-07-10,2017-07-10,2017-07-25 00:00:00,,NF_ENTRADA
,131.0,PC0005463_01,1.0,-1050.0,-1050.0,2017-08-23,2017-08-24,2017-09-08 00:00:00,,NF_ENTRADA
,131.0,PC0005483_01,1.0,-1950.0,-1950.0,2017-08-28,2017-08-29,2017-09-13 00:00:00,,NF_ENTRADA
,131.0,PC0005522_01,1.0,-1650.0,-1650.0,2017-09-09,2017-09-10,2017-09-25 00:00:00,,NF_ENTRADA
,131.0,PC0005585_01,1.0,-1350.0,-1350.0,2017-09-29,2017-09-29,2017-10-14 00:00:00,,NF_ENTRADA
,131.0,PC0005636_01,1.0,-2370.0,-2370.0,2017-10-13,2017-10-13,2017-10-28 00:00:00,,NF_ENTRADA
,131.0,PC0005680_01,1.0,-630.0,-630.0,2017-10-28,2017-10-28,2017-11-12 00:00:00,,NF_ENTRADA
,131.0,PC0005726_01,1.0,-1020.0,-1020.0,2017-11-10,2017-11-10,2017-11-25 00:00:00,,NF_ENTRADA
,131.0,PC0005712_01,1.0,-1980.0,-1980.0,2017-11-04,2017-11-04,2017-11-19 00:00:00,,NF_ENTRADA
,131.0,PC0005818_01,1.0,-1530.0,-1530.0,2017-12-06,2017-12-07,2017-12-22 00:00:00,,NF_ENTRADA
,131.0,PC0005839_01,1.0,-1470.0,-1470.0,2017-12-13,2017-12-14,2017-12-29 00:00:00,,NF_ENTRADA
,131.0,PC0005953_01,1.0,-900.0,-900.0,2018-01-19,2018-01-20,2018-02-04 00:00:00,,NF_ENTRADA
,131.0,PC0005945_01,1.0,-2100.0,-2100.0,2018-01-18,2018-01-18,2018-02-02 00:00:00,,NF_ENTRADA
,131.0,PC0006011_01,1.0,-750.0,-750.0,2018-02-06,2018-02-07,2018-02-22 00:00:00,,NF_ENTRADA
,131.0,PC0005993_01,1.0,-2250.0,-2250.0,2018-02-01,2018-02-02,2018-02-17 00:00:00,,NF_ENTRADA
,131.0,PC0006173_01,1.0,-1050.0,-1050.0,2018-03-25,2018-03-25,2018-04-09 00:00:00,,NF_ENTRADA
,131.0,PC0006141_01,1.0,-1950.0,-1950.0,2018-03-13,2018-03-13,2018-03-28 00:00:00,,NF_ENTRADA
,131.0,PC0006274_01,1.0,-1230.0,-1230.0,2018-04-26,2018-04-27,2018-05-12 00:00:00,,NF_ENTRADA
,131.0,PC0006233_01,1.0,-1770.0,-1770.0,2018-04-12,2018-04-13,2018-04-28 00:00:00,,NF_ENTRADA
,131.0,PC0006311_01,1.0,-630.0,-630.0,2018-05-06,2018-05-07,2018-05-22 00:00:00,,NF_ENTRADA
,131.0,PC0006319_01,1.0,-2370.0,-2370.0,2018-05-08,2018-05-09,2018-05-24 00:00:00,,NF_ENTRADA
,131.0,PC0006460_01,1.0,-1860.0,-1860.0,2018-06-21,2018-06-21,2018-07-06 00:00:00,,NF_ENTRADA
,131.0,PC0006405_01,1.0,-1140.0,-1140.0,2018-06-03,2018-06-03,2018-06-18 00:00:00,,NF_ENTRADA
,131.0,PC0006548_01,1.0,-600.0,-600.0,2018-07-18,2018-07-19,2018-08-03 00:00:00,,NF_ENTRADA
,131.0,PC0006578_01,1.0,-2400.0,-2400.0,2018-07-27,2018-07-28,2018-08-12 00:00:00,,NF_ENTRADA
,131.0,PC0006619_01,1.0,-90.0,-90.0,2018-08-08,2018-08-09,2018-08-24 00:00:00,,NF_ENTRADA
,131.0,PC0006596_01,1.0,-2910.0,-2910.0,2018-08-01,2018-08-02,2018-08-17 00:00:00,,NF_ENTRADA
,132.0,PC0004835_01,1.0,-6460.0,-6460.0,2017-02-08,2017-02-09,2017-02-24 00:00:00,,NF_ENTRADA
,132.0,PC0004875_01,1.0,-2040.0,-2040.0,2017-02-23,2017-02-23,2017-03-10 00:00:00,,NF_ENTRADA
,132.0,PC0004987_01,1.0,-510.0,-510.0,2017-03-28,2017-03-29,2017-04-13 00:00:00,,NF_ENTRADA
,132.0,PC0004946_01,1.0,-7990.0,-7990.0,2017-03-15,2017-03-16,2017-03-31 00:00:00,,NF_ENTRADA
,132.0,PC0005036_01,1.0,-2125.0,-2125.0,2017-04-12,2017-04-13,2017-04-28 00:00:00,,NF_ENTRADA
,132.0,PC0005033_01,1.0,-6375.0,-6375.0,2017-04-10,2017-04-11,2017-04-26 00:00:00,,NF_ENTRADA
,132.0,PC0005112_01,1.0,-1275.0,-1275.0,2017-05-05,2017-05-06,2017-05-21 00:00:00,,NF_ENTRADA
