id_cliente,descr_cliente,id_grupo_contabil,grupo_contabil,uf,cidade,latitude,longitude,regiao,data_cadestro
2028,Cliente Vendas Prod. 2028,3.01.01,Vendas de Produtos,SP,SP_vargem grande paulista,-23.6226334,-47.0127042,,2018-05-22 16:19:23
2031,Cliente Vendas Prod. 2031,3.01.01,Vendas de Produtos,SP,SP_jandira,-23.5410609,-46.9034443,,2018-05-23 02:15:48
2032,Cliente Vendas Prod. 2032,3.01.01,Vendas de Produtos,GO,GO_porangatu,-13.4389205,-49.1465585,,2018-05-23 14:37:15
2033,Cliente Vendas Prod. 2033,3.01.01,Vendas de Produtos,SP,SP_santo andre,-23.6600311,-46.5219659,,2018-05-23 20:57:26
2034,Cliente Vendas Prod. 2034,3.01.01,Vendas de Produtos,SP,SP_suzano,-23.5495295,-46.3095992,,2018-05-24 02:34:50
2035,Cliente Vendas Prod. 2035,3.01.01,Vendas de Produtos,AL,AL_maceio,-9.6290925,-35.7312048,,2018-05-24 02:34:57
2036,Cliente Vendas Prod. 2036,3.01.01,Vendas de Produtos,RJ,RJ_niteroi,-22.8939271,-43.0863353,,2018-05-25 09:54:53
2038,Cliente Vendas Prod. 2038,3.01.01,Vendas de Produtos,PR,PR_araucaria,-25.5814215,-49.3880927,,2018-05-25 18:58:30
2044,Cliente Vendas Prod. 2044,3.01.01,Vendas de Produtos,SP,SP_sao jose dos campos,-23.2108797,-45.8851865,,2018-05-29 03:14:44
2045,Cliente Vendas Prod. 2045,3.01.01,Vendas de Produtos,RJ,RJ_rio de janeiro,-22.9149109,-43.3128773,,2018-05-29 03:14:46
2046,Cliente Vendas Prod. 2046,3.01.01,Vendas de Produtos,SP,SP_leme,-22.1852882,-47.3856211,,2018-05-29 09:15:38
2047,Cliente Vendas Prod. 2047,3.01.01,Vendas de Produtos,SP,SP_guarulhos,-23.4464035,-46.4987685,,2018-05-29 13:18:56
2048,Cliente Vendas Prod. 2048,3.01.01,Vendas de Produtos,BA,BA_camamu,-13.9498922,-39.1116694,,2018-05-29 15:32:35
2049,Cliente Vendas Prod. 2049,3.01.01,Vendas de Produtos,SP,SP_campinas,-22.9008682,-47.0685368,,2018-05-31 10:30:45
2050,Cliente Vendas Prod. 2050,3.01.01,Vendas de Produtos,SP,SP_maua,-23.6699938,-46.4489087,,2018-06-01 09:12:23
2051,Cliente Vendas Prod. 2051,3.01.01,Vendas de Produtos,PR,PR_curitiba,-25.453054,-49.2749963,,2018-06-01 15:31:52
2052,Cliente Vendas Prod. 2052,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,,2018-06-01 17:31:27
2055,Cliente Vendas Prod. 2055,3.01.01,Vendas de Produtos,PR,PR_uniao da vitoria,-26.2297967,-51.0825457,,2018-06-01 23:11:50
2056,Cliente Vendas Prod. 2056,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,,2018-06-02 15:50:02
2057,Cliente Vendas Prod. 2057,3.01.01,Vendas de Produtos,SP,SP_jacupiranga,-24.7018312,-48.0051842,,2018-06-04 06:35:09
2058,Cliente Vendas Prod. 2058,3.01.01,Vendas de Produtos,MT,MT_colider,-10.8074368,-55.4575001,,2018-06-15 18:22:01
2059,Cliente Vendas Prod. 2059,3.01.01,Vendas de Produtos,PA,PA_belem,-1.4182009,-48.4695107,,2018-06-16 08:58:54
2061,Cliente Vendas Prod. 2061,3.01.01,Vendas de Produtos,PB,PB_joao pessoa,-7.132032,-34.851423,,2018-06-18 06:59:34
2062,Cliente Vendas Prod. 2062,3.01.01,Vendas de Produtos,MG,MG_belo horizonte,-19.9087721,-43.9575494,,2018-06-18 19:21:17
2063,Cliente Vendas Prod. 2063,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,,2018-06-19 03:57:28
2064,Cliente Vendas Prod. 2064,3.01.01,Vendas de Produtos,SP,SP_botucatu,-22.8821125,-48.4470122,,2018-06-19 09:18:23
2065,Cliente Vendas Prod. 2065,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,,2018-06-19 09:36:46
2066,Cliente Vendas Prod. 2066,3.01.01,Vendas de Produtos,RJ,RJ_rio de janeiro,-22.9149109,-43.3128773,,2018-06-20 02:37:51
2067,Cliente Vendas Prod. 2067,3.01.01,Vendas de Produtos,RJ,RJ_campos dos goytacazes,-21.7613591,-41.3206795,,2018-06-21 01:17:18
2068,Cliente Vendas Prod. 2068,3.01.01,Vendas de Produtos,MG,MG_pocos de caldas,-21.7971179,-46.5642443,,2018-06-21 04:36:09
2069,Cliente Vendas Prod. 2069,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,,2018-06-21 17:18:41
2071,Cliente Vendas Prod. 2071,3.01.01,Vendas de Produtos,SP,SP_sao jose dos campos,-23.2108797,-45.8851865,,2018-06-22 02:58:53
2072,Cliente Vendas Prod. 2072,3.01.01,Vendas de Produtos,RJ,RJ_niteroi,-22.8939271,-43.0863353,,2018-06-23 12:34:58
2073,Cliente Vendas Prod. 2073,3.01.01,Vendas de Produtos,ES,ES_vila velha,-20.359658,-40.3102169,,2018-06-24 09:56:27
2075,Cliente Vendas Prod. 2075,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,,2018-06-24 18:15:17
2076,Cliente Vendas Prod. 2076,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,,2018-06-24 23:34:12
2078,Cliente Vendas Prod. 2078,3.01.01,Vendas de Produtos,RS,RS_porto alegre,-30.0492523,-51.1885815,,2018-06-25 17:08:09
2079,Cliente Vendas Prod. 2079,3.01.01,Vendas de Produtos,SP,SP_botucatu,-22.8821125,-48.4470122,,2018-06-25 20:34:14
2080,Cliente Vendas Prod. 2080,3.01.01,Vendas de Produtos,SP,SP_guarulhos,-23.4464035,-46.4987685,,2018-06-26 07:13:02
2083,Cliente Vendas Prod. 2083,3.01.01,Vendas de Produtos,SP,SP_santo andre,-23.6600311,-46.5219659,,2018-06-26 17:35:56
2084,Cliente Vendas Prod. 2084,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,,2018-06-27 08:11:38
2087,Cliente Vendas Prod. 2087,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,,2018-06-27 08:53:26
2088,Cliente Vendas Prod. 2088,3.01.01,Vendas de Produtos,MG,MG_paracatu,-17.2310338,-46.8689662,,2018-06-27 08:55:36
2089,Cliente Vendas Prod. 2089,3.01.01,Vendas de Produtos,ES,ES_vila velha,-20.359658,-40.3102169,,2018-06-28 10:50:22
2090,Cliente Vendas Prod. 2090,3.01.01,Vendas de Produtos,RJ,RJ_rio de janeiro,-22.9149109,-43.3128773,,2018-07-05 16:04:19
2091,Cliente Vendas Prod. 2091,3.01.01,Vendas de Produtos,SP,SP_guararema,-23.4049155,-46.04307,,2018-07-05 16:31:11
2092,Cliente Vendas Prod. 2092,3.01.01,Vendas de Produtos,SP,SP_sao joao da boa vista,-21.9782746,-46.790505,,2018-07-07 13:35:13
2093,Cliente Vendas Prod. 2093,3.01.01,Vendas de Produtos,RJ,RJ_sao joao de meriti,-22.7861265,-43.3698464,,2018-07-07 14:05:47
2096,Cliente Vendas Prod. 2096,3.01.01,Vendas de Produtos,MA,MA_sao luis,-2.5305847,-44.2542139,,2018-07-08 10:30:15
2097,Cliente Vendas Prod. 2097,3.01.01,Vendas de Produtos,BA,BA_salvador,-12.9626546,-38.461683,,2018-07-08 12:35:14
2098,Cliente Vendas Prod. 2098,3.01.01,Vendas de Produtos,RJ,RJ_marica,-22.9270707,-42.8660888,,2018-07-08 22:50:21
2099,Cliente Vendas Prod. 2099,3.01.01,Vendas de Produtos,SP,SP_santana de parnaiba,-23.4522718,-46.8801716,,2018-07-09 15:25:13
2100,Cliente Vendas Prod. 2100,3.01.01,Vendas de Produtos,MG,MG_botelhos,-21.6471444,-46.3984722,,2018-07-10 17:32:18
2101,Cliente Vendas Prod. 2101,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,,2018-07-11 09:10:11
2102,Cliente Vendas Prod. 2102,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,,2018-07-11 14:50:15
2104,Cliente Vendas Prod. 2104,3.01.01,Vendas de Produtos,RJ,RJ_niteroi,-22.8939271,-43.0863353,,2018-07-12 19:15:14
2105,Cliente Vendas Prod. 2105,3.01.01,Vendas de Produtos,RJ,RJ_rio de janeiro,-22.9149109,-43.3128773,,2018-07-14 16:55:25
2106,Cliente Vendas Prod. 2106,3.01.01,Vendas de Produtos,RJ,RJ_rio de janeiro,-22.9149109,-43.3128773,,2018-07-15 18:45:11
2107,Cliente Vendas Prod. 2107,3.01.01,Vendas de Produtos,PA,PA_belem,-1.4182009,-48.4695107,,2018-07-16 22:10:12
2108,Cliente Vendas Prod. 2108,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,,2018-07-17 10:31:01
2111,Cliente Vendas Prod. 2111,3.01.01,Vendas de Produtos,RJ,RJ_rio de janeiro,-22.9149109,-43.3128773,,2018-07-17 22:05:16
2112,Cliente Vendas Prod. 2112,3.01.01,Vendas de Produtos,MG,MG_belo horizonte,-19.9087721,-43.9575494,,2018-07-18 11:30:16
2113,Cliente Vendas Prod. 2113,3.01.01,Vendas de Produtos,RJ,RJ_rio de janeiro,-22.9149109,-43.3128773,,2018-07-19 02:45:20
2119,Cliente Vendas Prod. 2119,3.01.01,Vendas de Produtos,SC,SC_criciuma,-28.684533,-49.3775047,,2018-07-19 02:50:08
2120,Cliente Vendas Prod. 2120,3.01.01,Vendas de Produtos,SP,SP_bauru,-22.3266828,-49.0666825,,2018-07-19 15:10:11
2121,Cliente Vendas Prod. 2121,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,,2018-07-19 15:45:20
2122,Cliente Vendas Prod. 2122,3.01.01,Vendas de Produtos,RJ,RJ_rio de janeiro,-22.9149109,-43.3128773,,2018-07-20 04:55:26
2123,Cliente Vendas Prod. 2123,3.01.01,Vendas de Produtos,RJ,RJ_rio de janeiro,-22.9149109,-43.3128773,,2018-07-20 04:55:27
2124,Cliente Vendas Prod. 2124,3.01.01,Vendas de Produtos,RN,RN_parnamirim,-5.9007843,-35.2313476,,2018-07-20 16:24:23
2125,Cliente Vendas Prod. 2125,3.01.01,Vendas de Produtos,RJ,RJ_rio de janeiro,-22.9149109,-43.3128773,,2018-07-20 20:25:13
2127,Cliente Vendas Prod. 2127,3.01.01,Vendas de Produtos,RJ,RJ_rio de janeiro,-22.9149109,-43.3128773,,2018-07-21 13:03:58
2128,Cliente Vendas Prod. 2128,3.01.01,Vendas de Produtos,SP,SP_fernandopolis,-20.2840361,-50.2498095,,2018-07-23 12:32:15
2129,Cliente Vendas Prod. 2129,3.01.01,Vendas de Produtos,SP,SP_franca,-20.5340568,-47.3984366,,2018-07-24 11:32:33
2130,Cliente Vendas Prod. 2130,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,,2018-07-24 11:32:55
2131,Cliente Vendas Prod. 2131,3.01.01,Vendas de Produtos,RJ,RJ_rio de janeiro,-22.9149109,-43.3128773,,2018-07-25 12:05:58
2132,Cliente Vendas Prod. 2132,3.01.01,Vendas de Produtos,RJ,RJ_rio de janeiro,-22.9149109,-43.3128773,,2018-07-25 22:30:21
2134,Cliente Vendas Prod. 2134,3.01.01,Vendas de Produtos,RS,RS_alegrete,-29.7895726,-55.7912865,,2018-07-26 03:15:20
2135,Cliente Vendas Prod. 2135,3.01.01,Vendas de Produtos,SP,SP_santana de parnaiba,-23.4522718,-46.8801716,,2018-07-26 03:15:22
2136,Cliente Vendas Prod. 2136,3.01.01,Vendas de Produtos,SP,SP_nova granada,-20.5363871,-49.3208557,,2018-07-27 02:24:29
2137,Cliente Vendas Prod. 2137,3.01.01,Vendas de Produtos,SE,SE_aracaju,-10.9413464,-37.0672781,,2018-07-30 23:31:43
2138,Cliente Vendas Prod. 2138,3.01.01,Vendas de Produtos,RJ,RJ_rio de janeiro,-22.9149109,-43.3128773,,2018-07-31 15:31:39
2142,Cliente Vendas Prod. 2142,3.01.01,Vendas de Produtos,SP,SP_amparo,-22.7083348,-46.779827,,2018-08-01 03:32:21
2143,Cliente Vendas Prod. 2143,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,,2018-08-01 18:55:16
2144,Cliente Vendas Prod. 2144,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,,2018-08-01 19:03:54
2145,Cliente Vendas Prod. 2145,3.01.01,Vendas de Produtos,BA,BA_jeremoabo,-9.9538055,-38.6714366,,2018-08-02 14:04:11
2146,Cliente Vendas Prod. 2146,3.01.01,Vendas de Produtos,PE,PE_jaboatao dos guararapes,-8.1557335,-34.9499036,,2018-08-03 02:50:37
2147,Cliente Vendas Prod. 2147,3.01.01,Vendas de Produtos,SP,SP_jardinopolis,-21.0255418,-47.7727462,,2018-08-06 21:55:19
2148,Cliente Vendas Prod. 2148,3.01.01,Vendas de Produtos,SP,SP_mogi das cruzes,-23.5304016,-46.193888,,2018-08-07 08:35:14
2151,Cliente Vendas Prod. 2151,3.01.01,Vendas de Produtos,SP,SP_limeira,-22.573479,-47.4084792,,2018-08-07 11:15:20
2152,Cliente Vendas Prod. 2152,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,,2018-08-07 19:24:55
2153,Cliente Vendas Prod. 2153,3.01.01,Vendas de Produtos,ES,ES_colatina,-19.5298443,-40.6395611,,2018-08-08 03:10:34
